date,block,plot,old_id,rep,t_num,g_ht,y_ht,max_ht,y_pct
7/13/2018,2,F5,CL1,6,2,5.3,,,
7/13/2018,2,F5,CL2,1,2,12.5,,,
7/13/2018,2,F5,CL2,2,1,11.5,,,
7/13/2018,2,F5,CL2,3,3,14.2,,,
7/13/2018,2,F5,CL2,4,3,15.4,,,
7/13/2018,2,F5,CL2,5,2,9.3,,,
7/13/2018,2,F5,CL2,6,2,14.5,,,
7/13/2018,2,F5,CL3,1,2,9.3,,,
7/13/2018,2,F5,CL3,2,2,9.5,,,
7/13/2018,2,F5,CL3,3,1,10.7,,,
7/13/2018,2,F5,CL3,4,2,8.5,,,
7/13/2018,2,F5,CL3,5,2,8.7,,,
7/13/2018,2,F5,CL3,6,2,9.1,,,
7/13/2018,2,F5,CL4,1,2,13.5,,,
7/13/2018,2,F5,CL4,2,2,14,,,
7/13/2018,2,F5,CL4,3,3,11.3,,,
7/13/2018,2,F5,CL4,4,3,14,,,
7/13/2018,2,F5,CL4,5,3,12.1,,,
7/13/2018,2,F5,CL4,6,2,14.3,,,
7/13/2018,3,CT,CT1,1,2,13.9,,,
7/13/2018,3,CT,CT1,2,2,12.6,,,
7/13/2018,3,CT,CT1,3,3,12.7,,,
7/13/2018,3,CT,CT1,4,4,14,,,
7/13/2018,3,CT,CT1,5,2,11.2,,,
7/13/2018,3,CT,CT1,6,4,15.3,,,
7/13/2018,3,CT,CT2,1,2,15,,,
7/13/2018,3,CT,CT2,2,2,9.3,,,
7/13/2018,3,CT,CT2,3,3,9.8,,,
7/13/2018,3,CT,CT2,4,3,11.4,,,
7/13/2018,3,CT,CT2,5,3,15.1,,,
7/13/2018,3,CT,CT2,6,2,10,,,
7/13/2018,3,CT,CL1,1,2,11.7,,,
7/13/2018,3,CT,CL1,2,2,9.5,,,
7/13/2018,3,CT,CL1,3,2,12,,,
7/13/2018,3,CT,CL1,4,2,8.4,,,
7/13/2018,3,CT,CL1,5,2,9.9,,,
7/13/2018,3,CT,CL1,6,2,11.9,,,
7/13/2018,3,CT,CL2,1,2,8,,,
7/13/2018,3,CT,CL2,2,2,10.6,,,
7/13/2018,3,CT,CL2,3,2,11,,,
7/13/2018,3,CT,CL2,4,2,10.5,,,
7/13/2018,3,CT,CL2,5,3,10,,,
7/13/2018,3,CT,CL2,6,2,6.1,,,
7/13/2018,3,CT,CL3,1,2,7.6,,,
7/13/2018,3,CT,CL3,2,1,8.1,,,
7/13/2018,3,CT,CL3,3,2,6.6,,,
7/13/2018,3,CT,CL3,4,1,9.8,,,
7/13/2018,3,CT,CL3,5,1,7,,,
7/13/2018,3,CT,CL3,6,2,7.1,,,
7/13/2018,3,CT,CL4,1,1,8.9,,,
7/13/2018,3,CT,CL4,2,3,10.1,,,
7/13/2018,3,CT,CL4,3,1,7.7,,,
7/13/2018,3,CT,CL4,4,2,5.9,,,
7/13/2018,3,CT,CL4,5,2,6,,,
7/13/2018,3,CT,CL4,6,2,11.9,,,
7/13/2018,3,F10,CT1,1,2,22.5,,,
7/13/2018,3,F10,CT1,2,2,23,,,
7/13/2018,3,F10,CT1,3,2,25.8,,,
7/13/2018,3,F10,CT1,4,2,17.1,,,
7/13/2018,3,F10,CT1,5,2,18.1,,,
7/13/2018,3,F10,CT1,6,2,21.6,,,
7/13/2018,3,F10,CT2,1,2,16.3,,,
7/13/2018,3,F10,CT2,2,2,21.8,,,
7/13/2018,3,F10,CT2,3,2,22,,,
7/13/2018,3,F10,CT2,4,2,18.3,,,
7/13/2018,3,F10,CT2,5,2,15.1,,,
7/13/2018,3,F10,CT2,6,2,18.1,,,
7/13/2018,3,F10,CL1,1,2,10.7,,,
7/13/2018,3,F10,CL1,2,2,10.5,,,
7/13/2018,3,F10,CL1,3,2,13.4,,,
7/13/2018,3,F10,CL1,4,2,14.8,,,
7/13/2018,3,F10,CL1,5,,13.6,,,
7/13/2018,3,F10,CL1,6,2,10.8,,,
7/13/2018,3,F10,CL2,1,2,9.8,,,
7/13/2018,3,F10,CL2,2,2,7,,,
7/13/2018,3,F10,CL2,3,2,9.6,,,
7/13/2018,3,F10,CL2,4,2,10.3,,,
7/13/2018,3,F10,CL2,5,2,8.5,,,
7/13/2018,3,F10,CL2,6,2,8.5,,,
7/13/2018,3,F10,CL3,1,2,10.1,,,
7/13/2018,3,F10,CL3,2,2,16,,,
7/13/2018,3,F10,CL3,3,3,13.1,,,
7/13/2018,3,F10,CL3,4,2,10.9,,,
7/13/2018,3,F10,CL3,5,3,11.6,,,
7/13/2018,3,F10,CL3,6,2,9.8,,,
7/13/2018,3,F10,CL4,1,2,12.3,,,
7/13/2018,3,F10,CL4,2,2,11.8,,,
7/13/2018,3,F10,CL4,3,3,9.8,,,
7/13/2018,3,F10,CL4,4,3,14.6,,,
7/13/2018,3,F10,CL4,5,3,10.9,,,
7/13/2018,3,F10,CL4,6,3,13,,,
7/13/2018,3,F5,CT1,1,2,18.9,,,
7/13/2018,3,F5,CT1,2,3,19.8,,,
7/13/2018,3,F5,CT1,3,2,16.8,,,
7/13/2018,3,F5,CT1,4,3,23.3,,,
7/13/2018,3,F5,CT1,5,2,17.3,,,
7/13/2018,3,F5,CT1,6,2,17,,,
7/13/2018,3,F5,CT2,1,2,21,,,
7/13/2018,3,F5,CT2,2,2,18.4,,,
7/13/2018,3,F5,CT2,3,4,17.1,,,
7/13/2018,3,F5,CT2,4,3,16.9,,,
7/13/2018,3,F5,CT2,5,2,16.9,,,
7/13/2018,3,F5,CT2,6,3,19.6,,,
7/13/2018,3,F5,CL1,1,2,12.8,,,
7/13/2018,3,F5,CL1,2,2,7.9,,,
7/13/2018,3,F5,CL1,3,2,10.8,,,
7/13/2018,3,F5,CL1,4,2,11,,,
7/13/2018,3,F5,CL1,5,1,10.3,,,
7/13/2018,3,F5,CL1,6,2,9.8,,,
7/13/2018,3,F5,CL2,1,2,6.1,,,
7/13/2018,3,F5,CL2,2,2,12.6,,,
7/13/2018,3,F5,CL2,3,1,8.8,,,
7/13/2018,3,F5,CL2,4,2,8.7,,,
7/13/2018,3,F5,CL2,5,2,9.2,,,
7/13/2018,3,F5,CL2,6,2,11.8,,,
7/13/2018,3,F5,CL3,1,2,8.9,,,
7/13/2018,3,F5,CL3,2,2,7,,,
7/13/2018,3,F5,CL3,3,2,6,,,
7/13/2018,3,F5,CL3,4,1,11.2,,,
7/13/2018,3,F5,CL3,5,2,9.9,,,
7/13/2018,3,F5,CL3,6,2,10,,,
7/13/2018,3,F5,CL4,1,2,9.8,,,
7/13/2018,3,F5,CL4,2,2,8.2,,,
7/13/2018,3,F5,CL4,3,2,9,,,
7/13/2018,3,F5,CL4,4,2,13,,,
7/13/2018,3,F5,CL4,5,1,10.1,,,
7/13/2018,3,F5,CL4,6,2,9.7,,,
7/13/2018,3,F2,CT1,1,3,16,,,
7/13/2018,3,F2,CT1,2,3,14.8,,,
7/13/2018,3,F2,CT1,3,3,14.5,,,
7/13/2018,3,F2,CT1,4,3,12.9,,,
7/13/2018,3,F2,CT1,5,2,16.1,,,
7/13/2018,3,F2,CT1,6,3,17.1,,,
7/13/2018,3,F2,CT2,1,2,18.1,,,
7/13/2018,3,F2,CT2,2,3,17.2,,,
7/13/2018,3,F2,CT2,3,3,20.8,,,
7/13/2018,3,F2,CT2,4,2,24,,,
7/13/2018,3,F2,CT2,5,2,23.7,,,
7/13/2018,3,F2,CT2,6,3,18,,,
7/20/2018,1,CT,CT1,1,3,17,,,
7/20/2018,1,CT,CT1,2,2,18.9,,,
7/20/2018,1,CT,CT1,3,2,17.9,,,
7/20/2018,1,CT,CT1,4,2,16.8,,,
7/20/2018,1,CT,CT1,5,2,14.3,,,
7/20/2018,1,CT,CT1,6,2,14.5,,,
7/20/2018,1,CT,CT2,1,2,18.4,,,
7/20/2018,1,CT,CT2,1,3,17,,,
7/20/2018,1,CT,CT2,2,2,18.5,,,
7/20/2018,1,CT,CT2,3,3,18.5,,,
7/20/2018,1,CT,CT2,4,3,18.2,,,
7/20/2018,1,CT,CT2,5,3,16.1,,,
7/20/2018,1,CT,CT2,6,3,14,,,
7/20/2018,1,CT,CL1,1,2,8.7,,,
7/20/2018,1,CT,CL1,2,2,10.6,,,
7/20/2018,1,CT,CL1,3,2,9.6,,,
7/20/2018,1,CT,CL1,4,2,8,,,
7/20/2018,1,CT,CL1,5,2,10.1,,,
7/20/2018,1,CT,CL1,6,2,7.1,,,
7/20/2018,1,CT,CL2,1,2,6.4,,,
7/20/2018,1,CT,CL2,2,2,7.8,,,
7/20/2018,1,CT,CL2,3,2,6.5,,,
7/20/2018,1,CT,CL2,4,1,7.6,,,
7/20/2018,1,CT,CL2,5,1,5.6,,,
7/20/2018,1,CT,CL2,6,2,7.6,,,
7/20/2018,1,CT,CL3,1,2,8.1,,,
7/20/2018,1,CT,CL3,2,3,8.3,,,
7/20/2018,1,CT,CL3,3,2,10,,,
7/20/2018,1,CT,CL3,4,2,6.3,,,
7/20/2018,1,CT,CL3,5,2,5.3,,,
7/20/2018,1,CT,CL3,6,1,6.5,,,
7/20/2018,1,CT,CL4,1,2,9,,,
7/20/2018,1,CT,CL4,2,2,12.2,,,
7/20/2018,1,CT,CL4,3,2,8.5,,,
7/20/2018,1,CT,CL4,4,1,8,,,
7/20/2018,1,CT,CL4,5,2,13.9,,,
7/20/2018,1,CT,CL4,6,2,7.7,,,
7/20/2018,1,F10,CT1,1,2,18,,,
7/20/2018,1,F10,CT1,2,2,26.1,,,
7/20/2018,1,F10,CT1,3,2,22.5,,,
7/20/2018,1,F10,CT1,4,2,18.8,,,
7/20/2018,1,F10,CT1,5,3,21.8,,,
7/20/2018,1,F10,CT1,6,,,,,
7/20/2018,1,F10,CT2,1,,,,,
7/20/2018,1,F10,CT2,2,,,,,
7/20/2018,1,F10,CT2,3,,,,,
7/20/2018,1,F10,CT2,4,3,14,,,
7/20/2018,1,F10,CT2,5,2,18,,,
7/20/2018,1,F10,CT2,6,2,16.7,,,
7/20/2018,1,F10,CL1,1,2,12.2,,,
7/20/2018,1,F10,CL1,2,2,6.5,,,
7/20/2018,1,F10,CL1,3,2,4.5,,,
7/20/2018,1,F10,CL1,4,2,9.9,,,
7/20/2018,1,F10,CL1,5,2,17.1,,,
7/20/2018,1,F10,CL1,6,2,6.7,,,
7/20/2018,1,F10,CL2,1,2,10,,,
7/20/2018,1,F10,CL2,2,1,6.8,,,
7/20/2018,1,F10,CL2,3,1,8.6,,,
7/20/2018,1,F10,CL2,4,2,20,,,
7/20/2018,1,F10,CL2,5,2,14,,,
7/20/2018,1,F10,CL2,6,1,6.6,,,
7/20/2018,1,F10,CL3,1,1,7.1,,,
7/20/2018,1,F10,CL3,2,2,13.9,,,
7/20/2018,1,F10,CL3,3,2,10.1,,,
7/20/2018,1,F10,CL3,4,2,7,,,
7/20/2018,1,F10,CL3,5,2,10,,,
7/20/2018,1,F10,CL3,6,1,10.1,,,
7/20/2018,1,F10,CL4,1,3,8,,,
7/20/2018,1,F10,CL4,2,2,7.2,,,
7/20/2018,1,F10,CL4,3,2,10,,,
7/20/2018,1,F10,CL4,4,2,10.1,,,
7/20/2018,1,F10,CL4,5,2,8.9,,,
7/20/2018,1,F10,CL4,6,2,9.1,,,
7/20/2018,1,F2,CT1,1,2,28,,,
7/20/2018,1,F2,CT1,2,2,19,,,
7/20/2018,1,F2,CT1,3,2,16.6,,,
7/20/2018,1,F2,CT1,4,3,18.4,,,
7/20/2018,1,F2,CT1,5,2,14.9,,,
7/20/2018,1,F2,CT1,6,2,18,,,
7/20/2018,1,F2,CT2,1,3,11.2,,,
7/20/2018,1,F2,CT2,2,3,13.8,,,
7/20/2018,1,F2,CT2,3,2,15,,,
7/20/2018,1,F2,CT2,4,2,13.6,,,
7/20/2018,1,F2,CT2,5,3,15.8,,,
7/20/2018,1,F2,CT2,6,3,16.8,,,
7/20/2018,1,F2,CL1,1,2,10.6,,,
7/20/2018,1,F2,CL1,2,2,8.4,,,
7/20/2018,1,F2,CL1,3,2,8,,,
7/20/2018,1,F2,CL1,4,2,8.4,,,
7/20/2018,1,F2,CL1,5,2,12.3,,,
7/20/2018,1,F2,CL1,6,2,9.9,,,
7/20/2018,1,F2,CL2,1,2,6.3,,,
7/20/2018,1,F2,CL2,2,2,5.8,,,
7/20/2018,1,F2,CL2,3,1,6.8,,,
7/20/2018,1,F2,CL2,4,2,8,,,
7/20/2018,1,F2,CL2,5,2,5.7,,,
7/20/2018,1,F2,CL2,6,2,6.6,,,
7/20/2018,1,F2,CL3,1,2,10.9,,,
7/20/2018,1,F2,CL3,2,2,7.4,,,
7/20/2018,1,F2,CL3,3,3,9.2,,,
7/20/2018,1,F2,CL3,4,2,9.5,,,
7/20/2018,1,F2,CL3,5,2,9.4,,,
7/20/2018,1,F2,CL3,6,2,8.4,,,
7/20/2018,1,F2,CL4,1,2,7.8,,,
7/20/2018,1,F2,CL4,2,1,7.8,,,
7/20/2018,1,F2,CL4,3,2,8.1,,,
7/20/2018,1,F2,CL4,4,3,8.2,,,
7/20/2018,1,F2,CL4,5,2,11.4,,,
7/20/2018,1,F2,CL4,6,2,7.9,,,
7/20/2018,1,F5,CT1,1,2,17,,,
7/20/2018,1,F5,CT1,2,2,19.2,,,
7/20/2018,1,F5,CT1,3,2,20.8,,,
7/20/2018,1,F5,CT1,4,2,20.9,,,
7/20/2018,1,F5,CT1,5,2,17.7,,,
7/20/2018,1,F5,CT1,6,3,20.6,,,
7/20/2018,1,F5,CT2,1,2,10.9,,,
7/20/2018,1,F5,CT2,2,2,10,,,
7/20/2018,1,F5,CT2,3,3,9.3,,,
7/20/2018,1,F5,CT2,4,2,15.6,,,
7/20/2018,1,F5,CT2,5,2,14.1,,,
7/20/2018,1,F5,CT2,6,2,13.5,,,
7/20/2018,1,F5,CL1,1,2,13.5,,,
7/20/2018,1,F5,CL1,2,2,13.8,,,
7/20/2018,1,F5,CL1,3,2,10.1,,,
7/20/2018,1,F5,CL1,4,2,18.8,,,
7/20/2018,1,F5,CL1,5,2,14,,,
7/20/2018,1,F5,CL1,6,2,8.6,,,
7/20/2018,1,F5,CL2,1,2,13.6,,,
7/20/2018,1,F5,CL2,2,3,12.1,,,
7/20/2018,1,F5,CL2,3,2,14.6,,,
7/20/2018,1,F5,CL2,4,3,17,,,
7/20/2018,1,F5,CL2,5,2,10,,,
7/20/2018,1,F5,CL2,6,2,9.1,,,
7/20/2018,1,F5,CL3,1,3,9.8,,,
7/20/2018,1,F5,CL3,2,2,9.4,,,
7/20/2018,1,F5,CL3,3,2,7.7,,,
7/20/2018,1,F5,CL3,4,2,7.7,,,
7/20/2018,1,F5,CL3,5,2,6.1,,,
7/20/2018,1,F5,CL3,6,2,9.1,,,
7/20/2018,1,F5,CL4,1,2,9.4,,,
7/20/2018,1,F5,CL4,2,3,8.9,,,
7/20/2018,1,F5,CL4,3,2,11.4,,,
7/20/2018,1,F5,CL4,4,2,5.3,,,
7/20/2018,1,F5,CL4,5,2,8.3,,,
7/20/2018,1,F5,CL4,6,2,5.2,,,
7/20/2018,2,CT,CT1,1,2,12,,,
7/20/2018,2,CT,CT1,2,2,10.5,,,
7/20/2018,2,CT,CT1,3,3,14,,,
7/20/2018,2,CT,CT1,4,3,15.3,,,
7/20/2018,2,CT,CT1,5,3,13,,,
7/20/2018,2,CT,CT1,6,3,13.5,,,
7/20/2018,2,CT,CT2,1,2,15.8,,,
7/20/2018,2,CT,CT2,2,2,16.6,,,
7/20/2018,2,CT,CT2,3,2,14.8,,,
7/20/2018,2,CT,CT2,4,2,16.5,,,
7/20/2018,2,CT,CT2,5,2,13.1,,,
7/20/2018,2,CT,CT2,6,2,14.9,,,
7/20/2018,2,CT,CL1,1,2,4,,,
7/20/2018,2,CT,CL1,2,1,8.1,,,
7/20/2018,2,CT,CL1,3,1,8.6,,,
7/20/2018,2,CT,CL1,4,2,10.3,,,
7/20/2018,2,CT,CL1,5,2,6.1,,,
7/20/2018,2,CT,CL1,6,2,6.1,,,
7/20/2018,2,CT,CL2,1,2,10,,,
7/20/2018,2,CT,CL2,2,3,10.3,,,
7/20/2018,2,CT,CL2,3,3,7.4,,,
7/20/2018,2,CT,CL2,4,3,9.4,,,
7/20/2018,2,CT,CL2,5,2,7.2,,,
7/20/2018,2,CT,CL2,6,2,6.8,,,
7/20/2018,2,CT,CL3,1,2,7.6,,,
7/20/2018,2,CT,CL3,2,2,8,,,
7/20/2018,2,CT,CL3,3,2,7,,,
7/20/2018,2,CT,CL3,4,3,4.7,,,
7/20/2018,2,CT,CL3,5,3,7.5,,,
7/20/2018,2,CT,CL3,6,2,9,,,
7/20/2018,2,CT,CL4,1,3,7.1,,,
7/20/2018,2,CT,CL4,2,3,5,,,
7/20/2018,2,CT,CL4,3,3,10.1,,,
7/20/2018,2,CT,CL4,4,2,10.4,,,
7/20/2018,2,CT,CL4,5,2,7.9,,,
7/20/2018,2,CT,CL4,6,2,8.5,,,
7/20/2018,2,F10,CT1,1,3,21.5,,,
7/20/2018,2,F10,CT1,2,4,21.1,,,
7/20/2018,2,F10,CT1,3,3,20.2,,,
7/20/2018,2,F10,CT1,4,3,23.8,,,
7/20/2018,2,F10,CT1,5,2,20.2,,,
7/20/2018,2,F10,CT1,6,2,21.2,,,
7/20/2018,2,F10,CT2,1,2,24,,,
7/20/2018,2,F10,CT2,2,3,23,,,
7/20/2018,2,F10,CT2,3,3,28.5,,,
7/20/2018,2,F10,CT2,4,2,28.1,,,
7/20/2018,2,F10,CT2,5,2,23.2,,,
7/20/2018,2,F10,CT2,6,3,12,,,
7/20/2018,2,F10,CL1,1,2,12,,,
7/20/2018,2,F10,CL1,2,2,10.2,,,
7/20/2018,2,F10,CL1,3,2,10.1,,,
7/20/2018,2,F10,CL1,4,2,7.6,,,
7/20/2018,2,F10,CL1,5,3,11.5,,,
7/20/2018,2,F10,CL1,6,3,13.6,,,
7/20/2018,2,F10,CL2,1,2,11,,,
7/20/2018,2,F10,CL2,2,2,11.3,,,
7/20/2018,2,F10,CL2,3,2,10.9,,,
7/20/2018,2,F10,CL2,4,2,11.1,,,
7/20/2018,2,F10,CL2,5,2,8.1,,,
7/20/2018,2,F10,CL2,6,1,10.5,,,
7/20/2018,2,F10,CL3,1,3,16,,,
7/20/2018,2,F10,CL3,2,2,10,,,
7/20/2018,2,F10,CL3,3,2,9.8,,,
7/20/2018,2,F10,CL3,4,4,18.5,,,
7/20/2018,2,F10,CL3,5,2,9,,,
7/20/2018,2,F10,CL3,6,3,12.6,,,
7/20/2018,2,F10,CL4,1,2,13.9,,,
7/20/2018,2,F10,CL4,2,2,4.5,,,
7/20/2018,2,F10,CL4,3,2,12.6,,,
7/20/2018,2,F10,CL4,4,2,6.2,,,
7/20/2018,2,F10,CL4,5,1,13.9,,,
7/20/2018,2,F10,CL4,6,2,4.9,,,
7/20/2018,2,F2,CT1,1,2,13.9,,,
7/20/2018,2,F2,CT1,2,3,18.6,,,
7/20/2018,2,F2,CT1,3,2,17,,,
7/20/2018,2,F2,CT1,4,2,15,,,
7/20/2018,2,F2,CT1,5,2,15.9,,,
7/20/2018,2,F2,CT1,6,1,16,,,
7/20/2018,2,F2,CT2,1,3,17,,,
7/20/2018,2,F2,CT2,2,2,18.3,,,
7/20/2018,2,F2,CT2,3,2,14,,,
7/20/2018,2,F2,CT2,4,2,16.9,,,
7/20/2018,2,F2,CT2,5,3,18.6,,,
7/20/2018,2,F2,CT2,6,2,13.8,,,
7/20/2018,2,F2,CL1,1,2,8.2,,,
7/20/2018,2,F2,CL1,2,2,7.5,,,
7/20/2018,2,F2,CL1,3,2,6.3,,,
7/20/2018,2,F2,CL1,4,2,10.1,,,
7/20/2018,2,F2,CL1,5,1,6.2,,,
7/20/2018,2,F2,CL1,6,2,7.7,,,
7/20/2018,2,F2,CL2,1,2,7,,,
7/20/2018,2,F2,CL2,2,2,7.2,,,
7/20/2018,2,F2,CL2,3,2,7.4,,,
7/20/2018,2,F2,CL2,4,2,8.8,,,
7/20/2018,2,F2,CL2,5,2,8.6,,,
7/20/2018,2,F2,CL2,6,2,5.1,,,
7/20/2018,2,F2,CL3,1,2,11.3,,,
7/20/2018,2,F2,CL3,2,1,10.7,,,
7/20/2018,2,F2,CL3,3,2,9.8,,,
7/20/2018,2,F2,CL3,4,3,11.8,,,
7/20/2018,2,F2,CL3,5,1,12.1,,,
7/20/2018,2,F2,CL3,6,1,8.1,,,
7/20/2018,2,F2,CL4,1,2,4.9,,,
7/20/2018,2,F2,CL4,2,2,7.9,,,
7/20/2018,2,F2,CL4,3,2,7.2,,,
7/20/2018,2,F2,CL4,4,2,6.8,,,
7/20/2018,2,F2,CL4,5,2,12.2,,,
7/20/2018,2,F2,CL4,6,2,5.9,,,
7/20/2018,2,F5,CT1,1,3,21,,,
7/20/2018,2,F5,CT1,2,3,27,,,
7/20/2018,2,F5,CT1,3,2,20.6,,,
7/20/2018,2,F5,CT1,4,2,19.7,,,
7/20/2018,2,F5,CT1,5,2,16,,,
7/20/2018,2,F5,CT1,6,3,19,,,
7/20/2018,2,F5,CT2,1,3,20,,,
7/20/2018,2,F5,CT2,2,3,24.1,,,
7/20/2018,2,F5,CT2,3,3,18.6,,,
7/20/2018,2,F5,CT2,4,3,25.9,,,
7/20/2018,2,F5,CT2,5,2,21.5,,,
7/20/2018,2,F5,CT2,6,2,19.8,,,
7/20/2018,2,F5,CL1,1,2,10.8,,,
7/20/2018,2,F5,CL1,2,2,13.9,,,
7/20/2018,2,F5,CL1,3,2,12.8,,,
7/20/2018,2,F5,CL1,4,2,11.9,,,
7/20/2018,2,F5,CL1,5,2,12.9,,,
7/20/2018,2,F5,CL1,6,2,6.2,,,
7/20/2018,2,F5,CL2,1,2,13.5,,,
7/20/2018,2,F5,CL2,2,2,13.6,,,
7/20/2018,2,F5,CL2,3,3,14.2,,,
7/20/2018,2,F5,CL2,4,3,13.9,,,
7/20/2018,2,F5,CL2,5,2,8.9,,,
7/20/2018,2,F5,CL2,6,3,16,,,
7/20/2018,2,F5,CL3,1,2,10.1,,,
7/20/2018,2,F5,CL3,2,2,10.3,,,
7/20/2018,2,F5,CL3,3,2,12.3,,,
7/20/2018,2,F5,CL3,4,2,8.9,,,
7/20/2018,2,F5,CL3,5,2,8.6,,,
7/20/2018,2,F5,CL3,6,2,6.8,,,
7/20/2018,2,F5,CL4,1,3,13,,,
7/20/2018,2,F5,CL4,2,3,14.8,,,
7/20/2018,2,F5,CL4,3,2,11.1,,,
7/20/2018,2,F5,CL4,4,3,14.1,,,
7/20/2018,2,F5,CL4,5,1,13.8,,,
7/20/2018,2,F5,CL4,6,2,13,,,
7/20/2018,3,CT,CT1,1,3,15.9,,,
7/20/2018,3,CT,CT1,2,3,14.3,,,
7/20/2018,3,CT,CT1,3,3,13.1,,,
7/20/2018,3,CT,CT1,4,4,13.9,,,
7/20/2018,3,CT,CT1,5,3,12.2,,,
7/20/2018,3,CT,CT1,6,4,16,,,
7/20/2018,3,CT,CT2,1,2,13.9,,,
7/20/2018,3,CT,CT2,2,3,14.1,,,
7/20/2018,3,CT,CT2,3,3,11.2,,,
7/20/2018,3,CT,CT2,4,3,12,,,
7/20/2018,3,CT,CT2,5,3,16.1,,,
7/20/2018,3,CT,CT2,6,2,11.3,,,
7/20/2018,3,CT,CL1,1,3,13.8,,,
7/20/2018,3,CT,CL1,2,2,11.1,,,
7/20/2018,3,CT,CL1,3,2,11,,,
7/20/2018,3,CT,CL1,4,3,11.9,,,
7/20/2018,3,CT,CL1,5,1,12.6,,,
7/20/2018,3,CT,CL1,6,2,15,,,
7/20/2018,3,CT,CL2,1,3,8.3,,,
7/20/2018,3,CT,CL2,2,2,8.2,,,
7/20/2018,3,CT,CL2,3,1,13.9,,,
7/20/2018,3,CT,CL2,4,2,12.9,,,
7/20/2018,3,CT,CL2,5,2,7.1,,,
7/20/2018,3,CT,CL2,6,2,8.5,,,
7/20/2018,3,CT,CL3,1,2,10.5,,,
7/20/2018,3,CT,CL3,2,2,9,,,
7/20/2018,3,CT,CL3,3,3,9,,,
7/20/2018,3,CT,CL3,4,,10.8,,,
7/20/2018,3,CT,CL3,5,2,6.7,,,
7/20/2018,3,CT,CL3,6,2,8,,,
7/20/2018,3,CT,CL4,1,2,10.2,,,
7/20/2018,3,CT,CL4,2,2,12.1,,,
7/20/2018,3,CT,CL4,3,1,7.9,,,
7/20/2018,3,CT,CL4,4,2,7,,,
7/20/2018,3,CT,CL4,5,2,7.5,,,
7/20/2018,3,CT,CL4,6,2,13.2,,,
7/20/2018,3,F10,CT1,1,3,23,,,
7/20/2018,3,F10,CT1,2,4,23.9,,,
7/20/2018,3,F10,CT1,3,3,24,,,
7/20/2018,3,F10,CT1,4,3,21,,,
7/20/2018,3,F10,CT1,5,2,22.1,,,
7/20/2018,3,F10,CT1,6,2,18.1,,,
7/20/2018,3,F10,CT2,1,3,16.8,,,
7/20/2018,3,F10,CT2,2,3,21.6,,,
7/20/2018,3,F10,CT2,3,3,22,,,
7/20/2018,3,F10,CT2,4,3,17.6,,,
7/20/2018,3,F10,CT2,5,3,10.8,,,
7/20/2018,3,F10,CT2,6,4,20,,,
7/20/2018,3,F10,CL1,1,2,11.3,,,
7/20/2018,3,F10,CL1,2,2,14,,,
7/20/2018,3,F10,CL1,3,2,16.3,,,
7/20/2018,3,F10,CL1,4,2,15.1,,,
7/20/2018,3,F10,CL1,5,2,17,,,
7/20/2018,3,F10,CL1,6,2,11.2,,,
7/20/2018,3,F10,CL2,1,3,12.1,,,
7/20/2018,3,F10,CL2,2,2,8.7,,,
7/20/2018,3,F10,CL2,3,2,12,,,
7/20/2018,3,F10,CL2,4,2,10.2,,,
7/20/2018,3,F10,CL2,5,2,7.6,,,
7/20/2018,3,F10,CL2,6,2,9.6,,,
7/20/2018,3,F10,CL3,1,3,13,,,
7/20/2018,3,F10,CL3,2,3,16.9,,,
7/20/2018,3,F10,CL3,3,2,11.1,,,
7/20/2018,3,F10,CL3,4,2,12,,,
7/20/2018,3,F10,CL3,5,2,14.6,,,
7/20/2018,3,F10,CL3,6,2,9,,,
7/20/2018,3,F10,CL4,1,2,16,,,
7/20/2018,3,F10,CL4,2,2,11,,,
7/20/2018,3,F10,CL4,3,2,10.9,,,
7/20/2018,3,F10,CL4,4,3,15.5,,,
7/20/2018,3,F10,CL4,5,1,11.1,,,
7/20/2018,3,F10,CL4,6,2,15.1,,,
7/20/2018,3,F5,CT1,1,3,20,,,
7/20/2018,3,F5,CT1,2,3,21.4,,,
7/20/2018,3,F5,CT1,3,2,17,,,
7/20/2018,3,F5,CT1,4,3,24.2,,,
7/20/2018,3,F5,CT1,5,2,18.8,,,
7/20/2018,3,F5,CT1,6,2,18.2,,,
7/20/2018,3,F5,CT2,1,2,20.6,,,
7/20/2018,3,F5,CT2,2,4,19,,,
7/20/2018,3,F5,CT2,3,3,20,,,
7/20/2018,3,F5,CT2,4,3,18.9,,,
7/20/2018,3,F5,CT2,5,3,17.2,,,
7/20/2018,3,F5,CT2,6,1,16.3,,,
7/20/2018,3,F5,CL1,1,2,13.7,,,
7/20/2018,3,F5,CL1,2,2,11.2,,,
7/20/2018,3,F5,CL1,3,2,13.3,,,
7/20/2018,3,F5,CL1,4,2,12.2,,,
7/20/2018,3,F5,CL1,5,2,11.9,,,
7/20/2018,3,F5,CL1,6,2,10.1,,,
7/20/2018,3,F5,CL2,1,2,9.5,,,
7/20/2018,3,F5,CL2,2,2,13.9,,,
7/20/2018,3,F5,CL2,3,2,9.7,,,
7/20/2018,3,F5,CL2,4,2,9.8,,,
7/20/2018,3,F5,CL2,5,1,10.9,,,
7/20/2018,3,F5,CL2,6,2,15,,,
7/20/2018,3,F5,CL3,1,3,11.1,,,
7/20/2018,3,F5,CL3,2,2,7.4,,,
